config_id,company_id,archetype,strategy,priority_strategy,VSM_PCE,VSM_NVAT_R,VSM_OEE,VSM_WIP_I,VSM_DR,VSM_EI,VSM_GHGI,VSM_WI,VSM_IDR,VSM_SHR,VSM_VAT_min,VSM_NVAT_min,VSM_PLT_min,severity_ENERGY,severity_MAINT,severity_CIRCULAR,severity_DIGITAL,severity_SOCIAL
RO-A3-H01-BASE-L000,RO-A3-H01,RO-A3,BASE,INTEGRATED,30.222855714268132,69.77714428573186,77.17804359808343,0.46373823507275924,1.9982354437007455,11.793609895839474,1.640223743963814,0.5202890687146962,27.24233272099465,32.885034856346,8.143082965420376,18.800376787047846,26.943459752468222,0.07214635416722492,0.8839365396829303,0.29598012493581105,0.0,0.31540139425384006
RO-A3-H02-ENERGY-L048,RO-A3-H02,RO-A3,ENERGY,MAINT,29.669268320571046,70.33073167942896,82.09618763291829,0.5017535569868782,2.2102393458799523,9.888009781368108,1.6653317350856542,0.3754442777750024,22.77765774258416,29.19463784808699,7.871052082223619,18.658257630366304,26.52930971258992,0.0,0.8962384817650878,0.03262595959091341,0.0,0.16778551392347962
RO-A3-H03-CIRCULAR-L035,RO-A3-H03,RO-A3,CIRCULAR,INTEGRATED,26.093021133505058,73.90697886649492,72.38880304890907,0.5836291204817743,2.467709444461655,11.313301686479099,1.0142690037511084,0.596979844269191,43.30018509563938,39.25581399956186,8.435118011463608,23.8919857313544,32.32710374281801,0.028481971498099945,0.9757106414776653,0.43541789867125635,0.5464351819871207,0.6010740014980369
RO-A3-H04-MAINT-L063,RO-A3-H04,RO-A3,MAINT,INTEGRATED,25.813221083145926,74.18677891685407,58.64542383428321,0.61662331519394,2.529713749357292,8.754463926830173,1.694613976026095,0.3851063297946325,57.199295524822546,32.45633991988456,9.470690832167787,27.218611915684274,36.68930274785206,0.0,0.981928420374535,0.05019332689933176,1.0428319830293766,0.29825359679538255
RO-A4-H01-CIRCULAR-L090,RO-A4-H01,RO-A4,CIRCULAR,INTEGRATED,26.421058664018165,73.57894133598185,79.95204660265175,0.5212647698467887,2.382201284361131,16.917425734182075,3.6365227750430833,0.8607417784254655,38.32684510728037,31.38634331793005,8.265054355401078,23.01701673986863,31.282071095269707,0.0,0.9684209185773742,0.06728481535455455,0.3688158966885846,0.25545373271720195
RO-A4-H02-MAINT-L059,RO-A4-H02,RO-A4,MAINT,INTEGRATED,23.52534708822271,76.47465291177728,82.06026932381528,0.6015514476889042,2.4388721894622005,26.152420392941938,4.307598761571073,1.090633859348464,43.068805901994764,24.882494047440527,8.147584439010634,26.485632271698336,34.63321671070897,0.08968418303924741,1.032770064706162,0.2588615494570533,0.5381716393569558,0.0
RO-A4-H03-BASE-L000,RO-A4-H03,RO-A4,BASE,INTEGRATED,24.368353064265428,75.63164693573457,57.91707260877461,0.6519470587975368,3.014358063915555,23.902857093913216,2.228856118695757,1.1284232439747826,59.73477489001987,31.381251439081964,9.868663814298742,30.62920564890467,40.497869463203415,0.0,1.0140365985718793,0.29035270331231877,1.1333848175007097,0.25525005756327857
RO-A4-H04-ENERGY-L073,RO-A4-H04,RO-A4,ENERGY,INTEGRATED,36.38341056422007,63.616589435779936,72.17174754939721,0.45779701332500894,2.5445323472663204,19.458392477811376,2.7574882965167182,0.6974781623257738,21.297103774351083,37.25113013609046,8.743795951906915,15.288574340793684,24.032370292700598,0.0,0.7470353207951095,0.0,0.0,0.7663542315215507
RO-A5-H01-ENERGY-L028,RO-A5-H01,RO-A5,ENERGY,INTEGRATED,24.963417105816763,75.03658289418324,75.72258479984512,0.4895510172780463,1.89557468189421,0.7108385349436845,0.10840273222401119,0.027090499748311916,43.87801700242452,22.768398829318322,8.023762290101923,24.118320887414242,32.14208317751616,0.0,1.000812953204072,0.12401427852319746,0.5670720358008758,0.0
RO-A5-H02-BASE-L000,RO-A5-H02,RO-A5,BASE,INTEGRATED,33.06030574521034,66.93969425478967,64.77515912497462,0.5090090017983411,1.9829298884651778,0.9702989779236849,0.18346560474539447,0.0363692607112113,27.318745532422074,20.81642612341322,8.743340097266154,17.703300065863186,26.446640163129338,0.07810997547076104,0.8208820945508812,0.38912173460603705,0.0,0.0
RO-A5-H03-CIRCULAR-L089,RO-A5-H03,RO-A5,CIRCULAR,INTEGRATED,29.917830510390523,70.08216948960947,87.14754559028164,0.4662038053876506,1.9032395360045948,0.7468771190938586,0.1631309546706139,0.023023141434287228,25.568029440566214,27.28901506613331,7.426970560255844,17.397592028520243,24.82456258877609,0.0,0.8907148775468773,0.007804040979635052,0.0,0.5044355288551744
RO-A5-H04-MAINT-L057,RO-A5-H04,RO-A5,MAINT,INTEGRATED,22.664042724553294,77.3359572754467,61.545754331111404,0.7187665502822216,2.523048541079774,0.8839210314336878,0.11308503799547709,0.026433945586915683,57.527778911146,28.109736087256902,8.992761719828259,30.68578031753681,39.67854203736507,0.0,1.0519101616765933,0.10525558819759084,1.0545635325409286,0.12438944349027614
RO-A6-H01-BASE-L000,RO-A6-H01,RO-A6,BASE,INTEGRATED,22.24292941234353,77.75707058765647,63.17685244970783,0.6686055246411012,2.386759538574263,6.902011903503791,1.2853759459246672,1.3743357550825581,54.1197517982817,33.49938164328211,8.977572199348183,31.383892933774767,40.36146513312295,0.0,1.061268235281255,0.0,0.9328482785100607,0.33997526573128445
RO-A6-H02-ENERGY-L053,RO-A6-H02,RO-A6,ENERGY,INTEGRATED,33.37353538746779,66.6264646125322,63.82594048414685,0.5823723867624417,2.6675520355044293,7.244151477460324,0.8843173558713977,2.084112419848377,19.95615685776826,41.78627119175297,8.927242366728418,17.82222322953777,26.749465596266187,0.0,0.8139214358340491,0.1836449679393508,0.0,0.6714508476701186
RO-A6-H03-CIRCULAR-L039,RO-A6-H03,RO-A6,CIRCULAR,INTEGRATED,28.913336926658683,71.08666307334131,72.5811228743385,0.4634954195066221,2.040269700358534,9.827783935891139,2.184410528653885,3.0819909599893633,31.06378944288836,34.74491872662701,8.317882339252336,20.450441290605408,28.768323629857743,0.16596104451752947,0.9130369571853625,0.5827963839957454,0.1094210515317271,0.38979674906508044
RO-A6-H04-MAINT-L074,RO-A6-H04,RO-A6,MAINT,INTEGRATED,26.89625633187838,73.10374366812162,84.69644700854684,0.4577347783585765,1.7799290575347733,8.720941295799848,1.021342321245641,2.1030559079027706,46.220659467426394,28.065943487705447,7.64081953750468,20.767667663178766,28.408487200683446,0.025993093623511543,0.9578609704027028,0.1912223631611082,0.6507378381223712,0.12263773950821788
RO-A7-H01-ENERGY-L046,RO-A7-H01,RO-A7,ENERGY,MAINT,24.79267863788813,75.20732136211187,65.48222613952328,0.6420486408188104,2.388849106588515,3.80360902219553,0.30832990012383854,0.08658648993721758,32.25395035937515,27.299245468719523,8.735707047614618,26.499320095699876,35.2350271433145,0.0,1.0046071413802637,0.07155408281014652,0.15192679854911262,0.09196981874878096
RO-A7-H02-BASE-L000,RO-A7-H02,RO-A7,BASE,MAINT,41.74352913731502,58.256470862684985,79.32341752130296,0.3770047173405888,1.6967178787870418,4.969962486507837,1.036747461012086,0.09431120208494709,16.51298697748463,20.931012954069097,7.861314512042926,10.97110017475366,18.832414686796586,0.03540885135579952,0.6279215747263328,0.13592668404122576,0.0,0.0
RO-A7-H03-MAINT-L079,RO-A7-H03,RO-A7,MAINT,INTEGRATED,27.74757300931206,72.25242699068794,55.83469887307567,0.5788665496215084,2.512142078319343,4.887233471467234,0.7221134362162784,0.12289839845580018,39.78973631202021,34.99626265751119,9.536052928607317,24.831107490817566,34.367160419424884,0.01817363988900711,0.9389428220152874,0.3741533204650015,0.421062011143579,0.6338541835740371
RO-A7-H04-CIRCULAR-L036,RO-A7-H04,RO-A7,CIRCULAR,INTEGRATED,24.93183314601622,75.06816685398378,85.70390954968093,0.5465511999136405,2.00961702004996,4.4644489717760285,0.7097107034631764,0.08673280267925089,51.29422449634254,29.241448548770105,7.533826292958496,22.68387269786883,30.217698990827323,0.0,1.0015148189774175,0.07277335566042409,0.8319365891550905,0.17546984037513685
RO-A8-H01-ENERGY-L027,RO-A8-H01,RO-A8,ENERGY,INTEGRATED,29.068482068149372,70.93151793185064,81.30272111453378,0.5781427192106803,2.3328167105729767,25.10020384288658,4.699377278965364,10.074297613266314,28.19838324652663,43.795964505592714,7.8737743968324745,19.213207229428114,27.086981626260588,0.0,0.9095892873744584,0.0,0.007085115947379705,0.7518385802237086
RO-A8-H02-MAINT-L047,RO-A8-H02,RO-A8,MAINT,INTEGRATED,27.595210554773857,72.40478944522614,81.07283595374311,0.4500635258370203,2.0371375230553634,37.73599720351744,6.431752658210305,20.378392303811264,32.56764869313899,43.05869266007253,7.886046088711911,20.691543754492447,28.577589843204358,0.10988227069168954,0.9423286543383588,0.4821329057672924,0.16313031046924964,0.7223477064029011
RO-A8-H03-BASE-L000,RO-A8-H03,RO-A8,BASE,INTEGRATED,21.883747086641122,78.11625291335886,64.33046218702081,0.6494162335317868,2.2893442235587944,35.392144701261245,4.51056905968295,15.191951489122355,57.99479143100436,32.681390707483885,8.95594859738653,31.969166109562654,40.92511470694919,0.04094543239003667,1.0692500647413083,0.1939973049512419,1.0712425511072987,0.3072556282993555
RO-A8-H04-CIRCULAR-L065,RO-A8-H04,RO-A8,CIRCULAR,INTEGRATED,28.459406208869627,71.54059379113036,58.801715509183396,0.6031705174029391,2.6053082957110196,29.55833164558548,6.626000041903935,15.142593468556719,42.08698324703944,38.40795376174604,9.409710531978607,23.653911607284396,33.063622139263,0.0,0.9231243064695639,0.1912551926975955,0.503106544537123,0.5363181504698418
